0.0,-0.0
2.4056875000000004,0.12006250000000003
5.3805000000000005,0.4105000000000001
8.861062500000001,0.8416874999999999
12.784,1.3840000000000003
17.0859375,2.0078125
21.7035,2.6834999999999996
26.5733125,3.3814374999999997
31.632000000000005,4.072000000000001
36.8161875,4.7255625000000006
42.0625,5.3125
47.3075625,5.8031875
52.488,6.167999999999999
57.540437499999996,6.377312499999999
62.4015,6.401500000000002
67.0078125,6.2109375
71.29600000000002,5.776
75.2026875,5.067062500000002
78.6645,4.054500000000004
81.61806250000001,2.7086875000000106
84.0,1.0
85.7609375,-1.1768125000000003
86.93750000000001,-3.8695000000000004
87.59531249999999,-7.0214375
87.8,-10.576
87.6171875,-14.4765625
87.1125,-18.6665
86.35156250000001,-23.089187499999994
85.39999999999998,-27.688000000000002
84.3234375,-32.4063125
83.1875,-37.1875
82.05781250000001,-41.97493750000001
81.0,-46.711999999999996
80.07968749999999,-51.3420625
79.3625,-55.808499999999995
78.9140625,-60.0546875
78.8,-64.02400000000002
79.08593750000001,-67.65981249999999
79.83749999999999,-70.9055
81.12031249999998,-73.70443750000001
83.0,-76.0
85.528625,-77.7306875
88.66900000000001,-78.9155
92.352875,-79.6185625
96.512,-79.904
101.078125,-79.8359375
105.983,-79.4785
111.158375,-78.8958125
116.536,-78.15200000000002
122.047625,-77.3111875
127.625,-76.4375
133.199875,-75.5950625
138.704,-74.848
144.06912499999999,-74.26043750000001
149.227,-73.89649999999999
154.109375,-73.8203125
158.648,-74.096
162.77462500000001,-74.7876875
166.421,-75.9595
169.518875,-77.6755625
172.0,-80.0
173.82125,-83.0159375
175.03,-86.71249999999999
175.69375,-91.0128125
175.88,-95.84
175.65625,-101.1171875
175.09,-106.76750000000001
174.24875,-112.71406249999998
173.2,-118.88000000000001
172.01125000000002,-125.1884375
170.75,-131.5625
169.48375,-137.92531250000002
168.28,-144.2
167.20624999999998,-150.3096875
166.33,-156.17749999999998
165.71875,-161.7265625
165.44,-166.88
165.56125000000003,-171.5609375
166.14999999999998,-175.6925
167.27375,-179.19781250000003
169.0,-182.0
171.361875,-184.06325
174.30499999999998,-185.451
177.765625,-186.23525
181.67999999999998,-186.488
185.984375,-186.28125
190.61500000000004,-185.687
195.508125,-184.77724999999998
200.60000000000002,-183.624
205.826875,-182.29924999999997
211.125,-180.875
216.43062500000002,-179.42325000000002
221.68,-178.016
226.809375,-176.72525
231.75499999999997,-175.623
236.453125,-174.78125
240.84,-174.272
244.851875,-174.16725
248.42499999999998,-174.539
251.49562500000002,-175.45925
254.0,-177.0
255.69018749999998,-179.17125000000001
256.44649999999996,-181.89499999999998
256.39756250000005,-185.11124999999998
255.67200000000003,-188.76000000000002
254.3984375,-192.78125
252.7055,-197.115
250.72181249999997,-201.70125
248.57600000000002,-206.48
246.3966875,-211.39125
244.3125,-216.375
242.4520625,-221.37125
240.94399999999996,-226.32
239.91693750000002,-231.16125000000002
239.4995,-235.83499999999998
239.8203125,-240.28125
241.00799999999998,-244.44000000000003
243.1911875,-248.25125000000003
246.49850000000004,-251.65500000000003
251.0585625,-254.59125
257.0,-257.0
264.6294375,-259.2545
274.0355,-261.721
285.01981249999994,-264.329
297.384,-267.008
310.9296875,-269.6875
325.4585,-272.29699999999997
340.7720625,-274.76599999999996
356.67199999999997,-277.024
372.9599375,-279.00050000000005
389.4375,-280.625
405.9063125,-281.827
422.168,-282.536
438.02418750000004,-282.6815
453.27650000000006,-282.193
467.7265625,-281.0
481.176,-279.03200000000004
493.42643749999996,-276.21849999999995
504.2795,-272.489
513.5368125,-267.773
521.0,-262.0
526.7410625,-254.7370625
531.0535,-245.7265
534.0711875,-235.16068750000002
535.928,-223.23199999999997
536.7578125,-210.1328125
536.6945,-196.0555
535.8719375,-181.19243749999998
534.424,-165.736
532.4845625,-149.8785625
530.1875,-133.8125
527.6666875,-117.7301875
525.056,-101.82400000000001
522.4893125,-86.28631249999998
520.1005,-71.30949999999999
518.0234375,-57.0859375
516.392,-43.80799999999999
515.3400624999999,-31.66806250000002
515.0015000000001,-20.858499999999964
515.5101875,-11.571687499999939
517.0,-4.0
519.3345625000001,1.9622500000000003
522.2465,6.628000000000001
525.6731875,10.11575
529.552,12.544
533.8203125,14.03125
538.4155,14.696
543.2749374999999,14.656749999999999
548.336,14.031999999999996
553.5360625,12.940249999999999
558.8125,11.5
564.1026875,9.829749999999997
569.344,8.048000000000002
574.4738125000001,6.273250000000004
579.4295000000001,4.623999999999995
584.1484375,3.21875
588.568,2.1759999999999877
592.6255625,1.6142500000000126
596.2585000000001,1.652000000000001
599.4041875,2.4077499999999645
602.0,4.0
604.3295625,6.298750000000001
606.6915,9.060000000000002
609.0456875,12.231249999999998
611.3520000000001,15.76
613.5703125,19.59375
615.6605,23.679999999999996
617.5824375000001,27.966250000000002
619.296,32.400000000000006
620.7610625,36.92875
621.9375,41.5
622.7851875,46.06125000000001
623.264,50.559999999999995
623.3338125,54.943749999999994
622.9545,59.16
622.0859375,63.15625
620.6879999999999,66.88000000000002
618.7205625,70.27874999999999
616.1435,73.30000000000001
612.9166875,75.89125000000001
609.0,78.0
604.0626875,79.84774999999999
597.8915000000001,81.67200000000001
590.6225625,83.44425
582.3919999999999,85.13600000000001
573.3359375,86.71875
563.5905,88.164
553.2918125,89.44325
542.5759999999999,90.52799999999999
531.5791875,91.38975
520.4375,92.0
509.28706250000005,92.33024999999999
498.26400000000007,92.352
487.5044375,92.03675
477.1445,91.35600000000001
467.3203125,90.28125
458.168,88.78399999999999
449.82368750000006,86.83575
442.4234999999999,84.40800000000002
436.10356249999995,81.47225000000002
431.0,78.0
427.036125,73.775125
423.98900000000003,68.661
421.775375,62.748375
420.312,56.128
419.515625,48.890625
419.303,41.127
419.59087500000004,32.927875
420.296,24.383999999999993
421.335125,15.586124999999997
422.625,6.625
424.082375,-2.4086250000000007
425.624,-11.424000000000003
427.16662499999995,-20.330374999999997
428.627,-29.037
429.921875,-37.453125
430.9680000000001,-45.488000000000014
431.68212500000004,-53.05087499999999
431.981,-60.051
431.781375,-66.397625
431.0,-72.0
429.74049999999994,-77.04462500000001
428.18399999999997,-81.787
426.3635,-86.23987499999998
424.312,-90.416
422.0625,-94.328125
419.64799999999997,-97.989
417.10150000000004,-101.411375
414.45599999999996,-104.60799999999999
411.7445,-107.59162500000002
409.0,-110.375
406.2554999999999,-112.97087499999998
403.54400000000004,-115.392
400.8985,-117.65112500000002
398.35200000000003,-119.76100000000001
395.9375,-121.734375
393.688,-123.58399999999999
391.6365,-125.32262499999997
389.81600000000003,-126.96300000000002
388.2595,-128.51787500000003
